CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.02.05;Recebimento de recursos pela venda de imobilizado;5652.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.02.05;Recebimento de recursos pela venda de imobilizado;9357.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.02.06;Adiantamento para futuro aumento de capital;-139.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.02.06;Adiantamento para futuro aumento de capital;0.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.02.07;Recebimento de dividendos;1723.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.02.07;Recebimento de dividendos;1156.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03;Caixa Líquido Atividades de Financiamento;-572183.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03;Caixa Líquido Atividades de Financiamento;-1333266.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03.01;Pagamento de arrendamento e parceria agrícola;-577319.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03.01;Pagamento de arrendamento e parceria agrícola;-676061.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03.02;Captação de financiamentos - terceiros;875242.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03.02;Captação de financiamentos - terceiros;573721.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03.03;Amortização de financiamentos - terceiros;-494266.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03.03;Amortização de financiamentos - terceiros;-812990.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03.04;Aquisição de ações em tesouraria;0.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03.04;Aquisição de ações em tesouraria;-10482.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03.05;Outros recebimentos;0.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03.05;Outros recebimentos;711.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.03.06;Pagamento de dividendos e juros sob capital próprio;-375840.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.03.06;Pagamento de dividendos e juros sob capital próprio;-408165.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.05;Aumento (Redução) de Caixa e Equivalentes;158505.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-68848.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;114903.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;273408.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;6.05.02;Saldo Final de Caixa e Equivalentes;273408.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;6.05.02;Saldo Final de Caixa e Equivalentes;204560.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01;Caixa Líquido Atividades Operacionais;-138913.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01;Caixa Líquido Atividades Operacionais;554854.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01;Caixa Gerado nas Operações;906409.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01;Caixa Gerado nas Operações;980124.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.01;Resultado Antes dos Impostos;395225.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.01;Resultado Antes dos Impostos;228368.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.02;Resultado de Equivalência Patrimonial;634.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.02;Resultado de Equivalência Patrimonial;-1083.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.03;Encargos Financeiros Provisionados;381779.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.03;Encargos Financeiros Provisionados;509746.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.04;Juros Provisionados - Passivo de Arrendamento;10408.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.04;Juros Provisionados - Passivo de Arrendamento;14143.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.05; Provisão (Reversão) para Devedores Duvidosos ;5460.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.05; Provisão (Reversão) para Devedores Duvidosos ;7442.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.06; Provisão (Reversão) para Descontos ;41154.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.06; Provisão (Reversão) para Descontos ;-23011.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.07; Provisão (Reversão) para Demandas Judiciais ;26777.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.07; Provisão (Reversão) para Demandas Judiciais ;-5501.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.08; Provisão (Reversão) Outras Contas ;164.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.08; Provisão (Reversão) Outras Contas ;-4981.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.09;Depreciações;170028.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.09;Depreciações;190331.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.10;Amortizações Intangível;30135.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.10;Amortizações Intangível;31886.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.11;Amortizações Ativo de Direito de Uso;33869.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.11;Amortizações Ativo de Direito de Uso;39730.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.12;Baixa bens do imobilizado e intangível;2017.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.12;Baixa bens do imobilizado e intangível;3597.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.14;Baixa - Ativo de Direito de Uso;-1828.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.14;Baixa - Ativo de Direito de Uso;2398.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.15;Provisão para Perda de Imobilizado;-98.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.15;Provisão para Perda de Imobilizado;0.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.16;Pagamento baseado em ações;8965.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.16;Pagamento baseado em ações;5116.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.17;Realização da Variação Cambial na Alienação de Investimentos;0.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.17;Realização da Variação Cambial na Alienação de Investimentos;0.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.01.18;Compra vantajosa;-198280.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.01.18;Compra vantajosa;-18057.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02;Variações nos Ativos e Passivos;-1045322.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02;Variações nos Ativos e Passivos;-425270.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.01; Redução (Aumento) nos Ativos - Contas a Receber de Clientes ;-112715.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.01; Redução (Aumento) nos Ativos - Contas a Receber de Clientes ;-47397.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.02; Redução (Aumento) nos Ativos - Estoques ;-504925.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.02; Redução (Aumento) nos Ativos - Estoques ;223729.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.03; Redução (Aumento) nos Ativos - Tributos a Recuperar;-21061.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.03; Redução (Aumento) nos Ativos - Tributos a Recuperar;93325.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.04; Redução (Aumento) nos Ativos - Outros Ativos Circulantes e Não Circulantes ;66752.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.04; Redução (Aumento) nos Ativos - Outros Ativos Circulantes e Não Circulantes ;4916.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.05; (Redução) Aumento nos Passivos - Fornecedores ;-148684.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.05; (Redução) Aumento nos Passivos - Fornecedores ;-131878.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.06; (Redução) Aumento nos Passivos - Salários e Encargos a Pagar ;33651.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.06; (Redução) Aumento nos Passivos - Salários e Encargos a Pagar ;775.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.07; (Redução) Aumento nos Passivos - Obrigações Tributárias ;-23223.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.07; (Redução) Aumento nos Passivos - Obrigações Tributárias ;-10289.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.08; (Redução) Aumento nos Passivos - Outros Passivos Circulantes e Não Circulantes ;11462.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.08; (Redução) Aumento nos Passivos - Outros Passivos Circulantes e Não Circulantes ;-31991.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.09;Juros pagos sobre empréstimos;-328973.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.09;Juros pagos sobre empréstimos;-523860.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.10;Imposto de renda e contribuição social pagos;-17606.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.10;Imposto de renda e contribuição social pagos;-11562.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.11; Redução (Aumento) nos Ativos - Partes Relacionadas;0.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.11; Redução (Aumento) nos Ativos - Partes Relacionadas;19958.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.02.12; (Redução) Aumento nos Passivos - Partes Relacionadas;0.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.02.12; (Redução) Aumento nos Passivos - Partes Relacionadas;-10996.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.01.03;Outros;0.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.01.03;Outros;0.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.02;Caixa Líquido Atividades de Investimento;-619047.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.02;Caixa Líquido Atividades de Investimento;-311992.0000000000;S
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.02.01; Aplicações Financeiras ;19972.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-03-01;2024-02-28;6.02.01; Aplicações Financeiras ;-1201.0000000000;N
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-03-01;2023-02-28;6.02.02; Adições ao Imobilizado ;-329243.0000000000;N
